keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
resort ở huê,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
an hill resort and spa huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
an hill resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,-100.0%,0
anna resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
các khu resort ở huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
các resort tại huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
khu resort lăng cô huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
khu resort về nguồn huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
khu resort ở huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
lapochine resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
lăng cô resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,-100.0%,0
my an onsen spa resort hue,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
mỹ an resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
những resort đẹp ở huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort 5 sao lăng cô huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort amanda huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort an hill huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,-100.0%,0
resort ana huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,-100.0%,0
resort beach bar huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,-100.0%,0
resort biển huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort biển lăng cô huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort bãi biển thuận an huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort cảnh dương huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort ecolodge huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort gần biển ở huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort huế agoda,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort huế thuận an,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort kawara huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort mỹ an huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort sankofa huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort tam giang huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,-100.0%,0
resort thanh tâm huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort thanh tân huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort thủy biều huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort về nguồn huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort đẹp nhất huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort đẹp ở lăng cô huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,-100.0%,0
resort ở phú lộc huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,-100.0%,0
riverside boutique resort & spa huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
sankofa resort hue,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
sun & sea resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
sun and sea resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
tam giang resort & spa huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
thanh tâm resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
thanh tâm resort lăng cô huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
morin hotel huế,Saigon Morin Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"22,514"
khach san morin hue,Saigon Morin Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,975.0,900.0%,"34,626"
giá phòng khách sạn morin huế,Saigon Morin Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,879
khách sạn silk path huế,Silk Path Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"11,571"
silk path grand huế hotel & spa,Silk Path Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"19,997"
khách sạn silk path grand huế,Silk Path Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,-90.0%,"24,244"
silk path hotel huế,Silk Path Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"10,462"
khách sạn silk path grand hotel hue,Silk Path Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
silk path grand hotel & spa huế,Silk Path Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
silk path grand resort & spa huế,Silk Path Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
du lịch thanh tân huế,Suối nước nóng Thanh Tân,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Informational,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,55.00000000000001,0%,"4,316"
nước nóng thanh tân huế,Suối nước nóng Thanh Tân,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Informational,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,55.00000000000001,0%,"3,506"
nước khoáng nóng thanh tân huế,Suối nước nóng Thanh Tân,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Informational,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
sân bay gần huế,Sân bay Phú Bài – Huế,Di chuyển,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
ks sông hương huế,Sông Hương,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Informational,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,55.00000000000001,0%,"14,621"
khách sạn thái bình 2 huế,Thái Bình Trip,Lưu trú,Out-of-scope Thái Bình,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"12,314"
khách sạn thái bình huế,Thái Bình Trip,Lưu trú,Out-of-scope Thái Bình,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"11,649"
khách sạn thái bình ở huế,Thái Bình Trip,Lưu trú,Out-of-scope Thái Bình,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"4,434"
thánh địa la vang huế,Thánh địa La Vang,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
